Bond Series,Original Loan Amount,Loan Purchase Date ,Purchase Year,Original Loan To Value,Loan Type ,SONYMA DPAL/CCAL Amount,Original Term,County,FIPS Code,Number of Units,Property Type,Housing Type,Household Size 
Series 130/131/132,$79800,06/22/2006,2006,95%,Conventional,$1771,360,Tompkins,36109,1 Family,Detached,Existing,1
Series 130/131/132,$111150,06/22/2006,2006,95%,Conventional,$5558,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$114475,06/22/2006,2006,95%,Conventional,$5723,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$123500,06/22/2006,2006,95%,Conventional,$5974,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$128250,06/22/2006,2006,95%,Conventional,$6342,360,Wayne,36117,1 Family,Detached,Existing,2
Series 130/131/132,$78800,06/22/2006,2006,94.94%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$82100,06/22/2006,2006,94.91%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 130/131/132,$314900,06/22/2006,2006,94%,Conventional,,360,Suffolk,36103,1 Family,Detached,Existing,2
Series 130/131/132,$74000,06/22/2006,2006,93.67%,Conventional,$5000,360,Orleans,36073,1 Family,Detached,Existing,1
Series 130/131/132,$58000,06/22/2006,2006,93.55%,Conventional,$3931,360,Ontario,36069,1 Family,Detached,Existing,1
Series 130/131/132,$143500,06/22/2006,2006,93.49%,Conventional,$6637,360,Suffolk,36103,1 Family,Condominium,Existing,1
Series 130/131/132,$129900,06/22/2006,2006,92.85%,Conventional,$6495,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$125085,06/22/2006,2006,92.31%,Conventional,$6254,360,Broome,36007,1 Family,PUD,Existing,1
Series 130/131/132,$43500,06/22/2006,2006,91.58%,Conventional,$4062,360,Herkimer,36043,1 Family,Detached,Existing,1
Series 130/131/132,$54000,06/22/2006,2006,90%,Conventional,$5000,360,Broome,36007,1 Family,Detached,Existing,5
Series 130/131/132,$65700,06/22/2006,2006,90%,Conventional,$4456,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$73800,06/22/2006,2006,90%,Conventional,$4685,360,Chemung,36015,1 Family,Detached,Existing,1
Series 130/131/132,$106200,06/22/2006,2006,90%,Conventional,$5310,360,Tompkins,36109,1 Family,Detached,Existing,2
Series 130/131/132,$135000,06/22/2006,2006,90%,Conventional,$6750,360,Monroe,36055,1 Family,Detached,Existing,2
Series 130/131/132,$59300,06/22/2006,2006,89.98%,Conventional,$4318,360,Monroe,36055,1 Family,Condominium,Existing,1
Series 130/131/132,$212000,06/22/2006,2006,87.6%,Conventional,$9536,360,Westchester,36119,1 Family,Condominium,Existing,1
Series 130/131/132,$106675,06/22/2006,2006,85%,Conventional,$5334,360,Tompkins,36109,1 Family,Detached,Existing,1
Series 130/131/132,$139825,06/22/2006,2006,85%,Conventional,$6991,360,Tompkins,36109,1 Family,Detached,Existing,2
Series 130/131/132,$27969,06/22/2006,2006,82.29%,Conventional,$3306,360,Erie,36029,1 Family,Detached,Existing,3
Series 130/131/132,$50800,06/22/2006,2006,80%,Conventional,$4356,360,Wayne,36117,1 Family,Detached,Existing,2
Series 130/131/132,$62000,06/22/2006,2006,80%,Conventional,$4133,360,Oneida,36065,1 Family,Detached,Existing,1
Series 130/131/132,$68000,06/22/2006,2006,80%,Conventional,$5000,360,Chautauqua,36013,1 Family,Detached,Existing,2
Series 130/131/132,$50000,06/22/2006,2006,80%,Conventional,$4475,360,Monroe,36055,1 Family,PUD,Existing,1
Series 130/131/132,$54800,06/22/2006,2006,80%,Conventional,$3310,360,Monroe,36055,1 Family,Condominium,Existing,1
Series 130/131/132,$194400,06/22/2006,2006,80%,Conventional,$9666,360,Richmond,36085,1 Family,Condominium,Existing,2
Series 130/131/132,$88270,06/22/2006,2006,79.52%,Conventional,,360,Clinton,36019,1 Family,Detached,Existing,1
Series 130/131/132,$107900,06/22/2006,2006,79.4%,Conventional,$5395,360,Erie,36029,2 Family,Detached,Existing,1
Series 130/131/132,$127525,06/22/2006,2006,77.52%,Conventional,$3826,360,Nassau,36059,1 Family,Detached,New,2
Series 130/131/132,$250000,06/22/2006,2006,76.92%,Conventional,$10017,360,Suffolk,36103,1 Family,Detached,Existing,1
Series 130/131/132,$66000,06/22/2006,2006,76.74%,Conventional,$4997,360,Tompkins,36109,1 Family,Detached,Existing,1
Series 130/131/132,$120000,06/22/2006,2006,75%,Conventional,$3316,360,Queens,36081,1 Family,Cooperative,Existing,1
Series 130/131/132,$109600,06/22/2006,2006,73.12%,Conventional,$5480,360,Albany,36001,1 Family,Condominium,Existing,1
Series 130/131/132,$82800,06/22/2006,2006,72%,Conventional,$4404,360,Tompkins,36109,1 Family,Detached,Existing,2
Series 130/131/132,$92000,06/22/2006,2006,70.64%,Step,$3000,360,Ontario,36069,1 Family,Detached,New,3
Series 130/131/132,$224000,06/22/2006,2006,66.34%,Conventional,$9387,360,Kings,36047,2 Family,Attached,New,1
Series 130/131/132,$66000,06/22/2006,2006,62.26%,Conventional,$3942,360,Monroe,36055,1 Family,Detached,Existing,4
Series 130/131/132,$40000,06/22/2006,2006,60.61%,Conventional,$3763,360,Oswego,36075,1 Family,Attached,Existing,1
Series 130/131/132,$190000,06/22/2006,2006,59.47%,Conventional,$5700,360,Suffolk,36103,1 Family,Attached,Existing,1
Series 130/131/132,$157100,06/22/2006,2006,53.15%,Conventional,$4713,360,Suffolk,36103,1 Family,Detached,New,6
Series 130/131/132,$77500,06/29/2006,2006,97%,Conventional,$4934,360,Monroe,36055,1 Family,Attached,Existing,1
Series 130/131/132,$93023,06/29/2006,2006,97%,Conventional,$5000,360,Ontario,36069,1 Family,Attached,Existing,2
Series 130/131/132,$38606,06/29/2006,2006,97%,Conventional,$4271,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 130/131/132,$62322,06/29/2006,2006,97%,Conventional,$4416,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 130/131/132,$70082,06/29/2006,2006,97%,Conventional,$4582,360,Genesee,36037,1 Family,Detached,Existing,4
Series 130/131/132,$77600,06/29/2006,2006,97%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$82450,06/29/2006,2006,97%,Conventional,$5000,360,Rensselaer,36083,1 Family,Detached,Existing,2
Series 130/131/132,$89240,06/29/2006,2006,97%,Conventional,$1317,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$90695,06/29/2006,2006,97%,Conventional,$5000,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 130/131/132,$94090,06/29/2006,2006,97%,Conventional,$5000,360,Chemung,36015,1 Family,Detached,Existing,2
Series 130/131/132,$99512,06/29/2006,2006,97%,Conventional,$5000,360,Onondaga,36067,1 Family,Detached,Rehabilitation,1
Series 130/131/132,$109610,06/29/2006,2006,97%,Conventional,$5481,360,Onondaga,36067,1 Family,Detached,Existing,2
Series 130/131/132,$116400,06/29/2006,2006,97%,Conventional,$5376,360,Rensselaer,36083,1 Family,Detached,Existing,1
Series 130/131/132,$62080,06/29/2006,2006,97%,Conventional,$4868,360,Allegany,36003,1 Family,Not Available,Existing,5
Series 130/131/132,$64990,06/29/2006,2006,97%,Conventional,$4298,360,Erie,36029,2 Family,Detached,Existing,1
Series 130/131/132,$38315,06/29/2006,2006,97%,Conventional,$4209,360,Erie,36029,1 Family,Condominium,Existing,2
Series 130/131/132,$58100,06/29/2006,2006,96.99%,Conventional,$4810,360,Monroe,36055,1 Family,Detached,Existing,2
Series 130/131/132,$58100,06/29/2006,2006,96.99%,Conventional,$5000,360,Steuben,36101,1 Family,Detached,Existing,1
Series 130/131/132,$99900,06/29/2006,2006,96.99%,Conventional,$3949,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$66900,06/29/2006,2006,96.96%,Conventional,$4438,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$71750,06/29/2006,2006,96.96%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$73350,06/29/2006,2006,96.95%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,3
Series 130/131/132,$69800,06/29/2006,2006,96.94%,Conventional,$5000,360,Niagara,36063,1 Family,Detached,Existing,1
Series 130/131/132,$123600,06/29/2006,2006,96.94%,Conventional,$6180,360,Monroe,36055,1 Family,Detached,Existing,6
Series 130/131/132,$94000,06/29/2006,2006,96.91%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,3
Series 130/131/132,$265000,06/29/2006,2006,95.15%,Conventional,$12696,360,Rockland,36087,1 Family,Detached,Existing,1
Series 130/131/132,$57149,06/29/2006,2006,95%,Conventional,$5000,360,Onondaga,36067,1 Family,Detached,Existing,2
Series 130/131/132,$62700,06/29/2006,2006,95%,Conventional,$4823,360,Broome,36007,1 Family,Detached,Existing,2
Series 130/131/132,$65550,06/29/2006,2006,95%,Conventional,$4371,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$74575,06/29/2006,2006,95%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$79800,06/29/2006,2006,95%,Conventional,$4564,360,Schoharie,36095,1 Family,Detached,Existing,2
Series 130/131/132,$82650,06/29/2006,2006,95%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,2
Series 130/131/132,$93100,06/29/2006,2006,95%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$98700,06/29/2006,2006,95%,Conventional,$4050,360,Monroe,36055,1 Family,Detached,Existing,2
Series 130/131/132,$99750,06/29/2006,2006,95%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$112100,06/29/2006,2006,95%,Conventional,$3256,360,Erie,36029,1 Family,Detached,Existing,2
Series 130/131/132,$118750,06/29/2006,2006,95%,Conventional,$5938,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$128150,06/29/2006,2006,95%,Conventional,$6408,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$182400,06/29/2006,2006,95%,Conventional,$8717,360,Sullivan,36105,1 Family,Detached,Existing,3
Series 130/131/132,$172900,06/29/2006,2006,95%,Conventional,$8645,360,Albany,36001,2 Family,Attached,Existing,1
Series 130/131/132,$81700,06/29/2006,2006,95%,Conventional,$4313,360,Niagara,36063,2 Family,Detached,Existing,1
Series 130/131/132,$108300,06/29/2006,2006,95%,Conventional,$5415,360,Erie,36029,2 Family,Detached,Existing,1
Series 130/131/132,$275000,06/29/2006,2006,94.99%,Conventional,$13184,360,Orange,36071,1 Family,Detached,Existing,1
Series 130/131/132,$77400,06/29/2006,2006,94.97%,Conventional,$5000,360,Orleans,36073,1 Family,Detached,Existing,1
Series 130/131/132,$75000,06/29/2006,2006,94.94%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,3
Series 130/131/132,$97485,06/29/2006,2006,94.65%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$321703,06/29/2006,2006,94.65%,Conventional,$12866,360,Suffolk,36103,1 Family,Detached,Existing,4
Series 130/131/132,$85000,06/29/2006,2006,93.41%,Conventional,$5000,360,Tioga,36107,1 Family,Detached,Existing,1
Series 130/131/132,$132000,06/29/2006,2006,92.96%,Conventional,$6600,360,Albany,36001,1 Family,Detached,Existing,1
Series 130/131/132,$52500,06/29/2006,2006,91.3%,Conventional,$5000,360,Oneida,36065,1 Family,Detached,Existing,1
Series 130/131/132,$100000,06/29/2006,2006,90.91%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$64800,06/29/2006,2006,90%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$135000,06/29/2006,2006,90%,Conventional,$2902,360,Ulster,36111,1 Family,Detached,Existing,3
Series 130/131/132,$96750,06/29/2006,2006,90%,Conventional,$5000,360,Erie,36029,2 Family,Detached,Existing,1
Series 130/131/132,$97200,06/29/2006,2006,90%,Conventional,$3323,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 130/131/132,$110250,06/29/2006,2006,90%,Conventional,$1590,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 130/131/132,$124200,06/29/2006,2006,90%,Conventional,$4391,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 130/131/132,$143100,06/29/2006,2006,90%,Conventional,$2772,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 130/131/132,$147559,06/29/2006,2006,90%,Conventional,$4661,360,New York,36061,1 Family,Cooperative,Rehabilitation,1
Series 130/131/132,$125550,06/29/2006,2006,89.68%,Conventional,$6278,360,Otsego,36077,1 Family,Detached,Existing,3
Series 130/131/132,$75000,06/29/2006,2006,88.24%,Conventional,$4654,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$65500,06/29/2006,2006,86.75%,Conventional,$5000,360,Wayne,36117,1 Family,Detached,Existing,1
Series 130/131/132,$120000,06/29/2006,2006,85.71%,Conventional,$1819,360,Suffolk,36103,1 Family,Cooperative,Existing,2
Series 130/131/132,$84150,06/29/2006,2006,85%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$60800,06/29/2006,2006,80%,Conventional,$4922,360,Onondaga,36067,1 Family,Attached,Existing,2
Series 130/131/132,$56000,06/29/2006,2006,80%,Conventional,$4389,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$57600,06/29/2006,2006,80%,Conventional,$5000,360,Cortland,36023,1 Family,Detached,Existing,5
Series 130/131/132,$62800,06/29/2006,2006,80%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$68000,06/29/2006,2006,80%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$110000,06/29/2006,2006,80%,Conventional,$5418,360,Tompkins,36109,1 Family,Detached,Existing,2
Series 130/131/132,$115200,06/29/2006,2006,80%,Conventional,$3998,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$108000,06/29/2006,2006,80%,Conventional,$5400,360,Monroe,36055,1 Family,PUD,Existing,2
Series 130/131/132,$142200,06/29/2006,2006,80%,Conventional,$6972,360,Dutchess,36027,1 Family,Condominium,Existing,2
Series 130/131/132,$180800,06/29/2006,2006,80%,Conventional,$4707,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 130/131/132,$91900,06/29/2006,2006,79.98%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$43900,06/29/2006,2006,79.96%,Conventional,$4264,360,Oneida,36065,1 Family,Detached,Existing,1
Series 130/131/132,$295600,06/29/2006,2006,79.89%,Conventional,$9495,360,Suffolk,36103,1 Family,Detached,Existing,2
Series 130/131/132,$126000,06/29/2006,2006,78.8%,Conventional,$6300,360,Tompkins,36109,1 Family,Detached,Existing,2
Series 130/131/132,$65000,06/29/2006,2006,76.47%,Conventional,$4629,360,Erie,36029,1 Family,Condominium,Existing,1
Series 130/131/132,$40000,06/29/2006,2006,76.19%,Conventional,$3428,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 130/131/132,$45000,06/29/2006,2006,75%,Conventional,$3153,360,Niagara,36063,1 Family,Detached,Existing,1
Series 130/131/132,$78500,06/29/2006,2006,72.35%,Conventional,$5000,360,Tompkins,36109,1 Family,Detached,Existing,2
Series 130/131/132,$73600,06/29/2006,2006,72.16%,Conventional,,360,Erie,36029,1 Family,Detached,New,3
Series 130/131/132,$127000,06/29/2006,2006,68.65%,Conventional,$6350,360,Monroe,36055,1 Family,Detached,Existing,3
Series 130/131/132,$60000,06/29/2006,2006,60%,Conventional,$4925,360,Monroe,36055,1 Family,Detached,Existing,5
Series 130/131/132,$156500,06/29/2006,2006,45.04%,Conventional,$7825,360,Suffolk,36103,1 Family,Detached,Existing,1
Series 130/131/132,$13830,06/29/2006,2006,34.58%,Conventional,$3435,360,Chemung,36015,1 Family,Detached,Existing,1
Series 130/131/132,$26190,07/06/2006,2006,97%,Conventional,$3748,360,Chautauqua,36013,1 Family,Detached,Existing,1
Series 130/131/132,$43650,07/06/2006,2006,97%,Conventional,$4980,360,Broome,36007,1 Family,Detached,Existing,6
Series 130/131/132,$45590,07/06/2006,2006,97%,Conventional,$5000,360,Niagara,36063,1 Family,Detached,Existing,1
Series 130/131/132,$60625,07/06/2006,2006,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$64990,07/06/2006,2006,97%,Conventional,$3720,360,Steuben,36101,1 Family,Detached,Existing,1
Series 130/131/132,$76145,07/06/2006,2006,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$79540,07/06/2006,2006,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 130/131/132,$101365,07/06/2006,2006,97%,Conventional,$5068,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$101850,07/06/2006,2006,97%,Conventional,$5093,360,Broome,36007,1 Family,Detached,Existing,1
Series 130/131/132,$106700,07/06/2006,2006,97%,Conventional,$5335,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$106700,07/06/2006,2006,97%,Conventional,$5329,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 130/131/132,$123917,07/06/2006,2006,97%,Conventional,,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 130/131/132,$134345,07/06/2006,2006,97%,Conventional,$6530,360,Monroe,36055,1 Family,Detached,Existing,2
Series 130/131/132,$93000,07/06/2006,2006,96.98%,Conventional,$5000,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 130/131/132,$139650,07/06/2006,2006,96.98%,Conventional,$6983,360,Schenectady,36093,1 Family,Detached,Existing,2
Series 130/131/132,$54300,07/06/2006,2006,96.96%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$79500,07/06/2006,2006,96.95%,Conventional,$5000,360,Erie,36029,2 Family,Detached,Existing,1
Series 130/131/132,$82300,07/06/2006,2006,96.94%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$37800,07/06/2006,2006,96.92%,Conventional,$3625,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$90600,07/06/2006,2006,96.9%,Conventional,$4817,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$65400,07/06/2006,2006,96.89%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 130/131/132,$74600,07/06/2006,2006,96.88%,Conventional,$5000,360,Seneca,36099,1 Family,Detached,Existing,1
Series 130/131/132,$49400,07/06/2006,2006,96.86%,Conventional,$4289,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$169265,07/06/2006,2006,96.72%,Conventional,$8303,360,Dutchess,36027,1 Family,Detached,Existing,3
Series 130/131/132,$33250,07/06/2006,2006,95%,Conventional,$3634,360,Chemung,36015,1 Family,Detached,Existing,4
Series 130/131/132,$54625,07/06/2006,2006,95%,Conventional,$4772,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$77900,07/06/2006,2006,95%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 130/131/132,$83125,07/06/2006,2006,95%,Conventional,$5000,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 130/131/132,$83125,07/06/2006,2006,95%,Conventional,$5000,360,Oswego,36075,1 Family,Detached,Existing,1
Series 130/131/132,$83125,07/06/2006,2006,95%,Conventional,$5000,360,Wayne,36117,1 Family,Detached,Existing,1
Series 130/131/132,$106875,07/06/2006,2006,95%,Conventional,$4143,360,Monroe,36055,1 Family,Detached,Existing,5
Series 130/131/132,$109250,07/06/2006,2006,95%,Conventional,$5463,360,Broome,36007,1 Family,Detached,Existing,2
Series 130/131/132,$109250,07/06/2006,2006,95%,Conventional,$5463,360,Schenectady,36093,1 Family,Detached,Existing,4
Series 130/131/132,$112575,07/06/2006,2006,95%,Conventional,$2916,360,Erie,36029,1 Family,Detached,Existing,2
Series 130/131/132,$118750,07/06/2006,2006,95%,Conventional,$4638,360,Erie,36029,1 Family,Detached,Existing,1
Series 130/131/132,$128250,07/06/2006,2006,95%,Conventional,$6413,360,Cayuga,36011,1 Family,Detached,Existing,2
Series 130/131/132,$242250,07/06/2006,2006,95%,Conventional,$9636,360,Orange,36071,1 Family,Detached,Existing,1
Series 130/131/132,$260775,07/06/2006,2006,95%,Conventional,$10006,360,Suffolk,36103,1 Family,Detached,Existing,1
Series 130/131/132,$33725,07/06/2006,2006,95%,Conventional,$4096,360,Chemung,36015,2 Family,Detached,Existing,1
Series 130/131/132,$156750,07/06/2006,2006,95%,Conventional,$7746,360,Albany,36001,2 Family,Detached,Existing,1
